Src IP,Dst IP,Timestamp,Label,Src Port,Dst Port,Fwd Header Len,Init Bwd Win Byts,Fwd Seg Size Avg,Fwd Pkt Len Mean,Init Fwd Win Byts,Fwd Pkt Len Max,TotLen Fwd Pkts,Bwd Pkt Len Mean,Idle Min,Bwd Header Len,Pkt Len Var,Subflow Fwd Byts,TotLen Bwd Pkts,Idle Max,Fwd Seg Size Min,Idle Mean,Pkt Len Max,Bwd Pkt Len Std,Bwd Pkt Len Max,Protocol,Pkt Len Mean,Down/Up Ratio
196.250.192.168,1.31.192.168,2019-04-24 02:14:16,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,82319445.0,0,0.0,0,0.0,1556036056294410.0,0,778018069306927.5,0.0,0.0,0.0,0,0.0,0.0
182.151.192.168,1.194.192.168,2019-04-24 02:14:16,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,25176801.0,0,0.0,0,0.0,1556036056982105.0,0,778018041079453.0,0.0,0.0,0.0,0,0.0,0.0
186.113.192.168,1.31.192.168,2019-04-24 02:14:16,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,84947306.0,0,0.0,0,0.0,1556036056294892.0,0,778018070621099.0,0.0,0.0,0.0,0,0.0,0.0
31.79.192.168,1.31.192.168,2019-04-24 02:14:16,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,86736186.0,0,0.0,0,0.0,1556036056090694.0,0,778018071413440.0,0.0,0.0,0.0,0,0.0,0.0
84.65.192.168,1.31.192.168,2019-04-24 02:14:16,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,107010374.0,0,0.0,0,0.0,1556036056284461.0,0,778018081647417.5,0.0,0.0,0.0,0,0.0,0.0
5.95.192.168,1.32.192.168,2019-04-24 02:14:16,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,117932766.0,0,0.0,0,0.0,1556036056014042.0,0,778018086973404.0,0.0,0.0,0.0,0,0.0,0.0
82.126.192.168,1.31.192.168,2019-04-24 02:14:16,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,106994454.0,0,0.0,0,0.0,1556036056294536.0,0,778018081644495.0,0.0,0.0,0.0,0,0.0,0.0
243.38.192.168,1.31.192.168,2019-04-24 02:14:16,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,104226129.0,0,0.0,0,0.0,1556036056183856.0,0,778018080204992.5,0.0,0.0,0.0,0,0.0,0.0
17.170.192.168,1.31.192.168,2019-04-24 02:14:16,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,92044009.0,0,0.0,0,0.0,1556036056303283.0,0,778018074173646.0,0.0,0.0,0.0,0,0.0,0.0
91.212.192.168,1.31.192.168,2019-04-24 02:14:16,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,83567510.0,0,0.0,0,0.0,1556036056090635.0,0,778018069829072.5,0.0,0.0,0.0,0,0.0,0.0
228.14.192.168,1.31.192.168,2019-04-24 02:14:16,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,79281261.0,0,0.0,0,0.0,1556036056294263.0,0,778018067787762.0,0.0,0.0,0.0,0,0.0,0.0
32.64.192.168,1.31.192.168,2019-04-24 02:14:17,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,81067686.0,0,0.0,0,0.0,1556036057568034.0,0,778018069317860.0,0.0,0.0,0.0,0,0.0,0.0
236.237.192.168,1.31.192.168,2019-04-24 02:14:17,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,90050503.0,0,0.0,0,0.0,1556036057533368.0,0,778018073791935.5,0.0,0.0,0.0,0,0.0,0.0
1.124.192.168,1.31.192.168,2019-04-24 02:14:17,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,73663770.0,0,0.0,0,0.0,1556036057983992.0,0,778018065823881.0,0.0,0.0,0.0,0,0.0,0.0
165.134.192.168,1.31.192.168,2019-04-24 02:14:17,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,104938010.0,0,0.0,0,0.0,1556036057986082.0,0,778018081462046.0,0.0,0.0,0.0,0,0.0,0.0
3.193.192.168,1.31.192.168,2019-04-24 02:14:17,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,62184646.0,0,0.0,0,0.0,1556036057526926.0,0,778018059855786.0,0.0,0.0,0.0,0,0.0,0.0
149.244.192.168,1.31.192.168,2019-04-24 02:14:17,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,46662143.0,0,0.0,0,0.0,1556036057569053.0,0,778018052115598.0,0.0,0.0,0.0,0,0.0,0.0
21.95.192.168,1.31.192.168,2019-04-24 02:14:17,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,119235317.0,0,0.0,0,0.0,1556036057511547.0,0,778018088373432.0,0.0,0.0,0.0,0,0.0,0.0
137.69.192.168,1.31.192.168,2019-04-24 02:14:17,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,55459723.0,0,0.0,0,0.0,1556036057566962.0,0,778018056513342.5,0.0,0.0,0.0,0,0.0,0.0
116.182.192.168,1.31.192.168,2019-04-24 02:14:17,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,76494392.0,0,0.0,0,0.0,1556036057570382.0,0,778018067032387.0,0.0,0.0,0.0,0,0.0,0.0
28.195.192.168,1.31.192.168,2019-04-24 02:14:17,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,51168168.0,0,0.0,0,0.0,1556036057566057.0,0,778018054367112.5,0.0,0.0,0.0,0,0.0,0.0
5.129.192.168,1.31.192.168,2019-04-24 02:14:17,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,79851121.0,0,0.0,0,0.0,1556036057565775.0,0,778018068708448.0,0.0,0.0,0.0,0,0.0,0.0
174.211.192.168,1.31.192.168,2019-04-24 02:14:17,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,64871072.0,0,0.0,0,0.0,1556036057564144.0,0,778018061217608.0,0.0,0.0,0.0,0,0.0,0.0
24.79.192.168,1.31.192.168,2019-04-24 02:14:17,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,107529605.0,0,0.0,0,0.0,1556036057533787.0,0,778018082531696.0,0.0,0.0,0.0,0,0.0,0.0
178.27.192.168,1.31.192.168,2019-04-24 02:14:17,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,115111169.0,0,0.0,0,0.0,1556036057565258.0,0,778018086338213.5,0.0,0.0,0.0,0,0.0,0.0
163.176.192.168,1.31.192.168,2019-04-24 02:14:18,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,75746737.0,0,0.0,0,0.0,1556036058318052.0,0,778018067032394.5,0.0,0.0,0.0,0,0.0,0.0
157.196.192.168,1.31.192.168,2019-04-24 02:14:18,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,110383215.0,0,0.0,0,0.0,1556036058014130.0,0,778018084198672.5,0.0,0.0,0.0,0,0.0,0.0
69.204.192.168,1.31.192.168,2019-04-24 02:14:18,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,34145874.0,0,0.0,0,0.0,1556036058327563.0,0,518678722848824.0,0.0,0.0,0.0,0,0.0,0.0
149.92.192.168,1.31.192.168,2019-04-24 02:14:18,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,70391532.0,0,0.0,0,0.0,1556036058406229.0,0,778018064398880.5,0.0,0.0,0.0,0,0.0,0.0
2.77.192.168,1.31.192.168,2019-04-24 02:14:18,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,76164434.0,0,0.0,0,0.0,1556036058433699.0,0,778018067299066.5,0.0,0.0,0.0,0,0.0,0.0
30.173.192.168,1.193.192.168,2019-04-24 02:14:18,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556036058327559.0,0,0.0,0,0.0,1556036058327559.0,0,1556036058327559.0,0.0,0.0,0.0,0,0.0,0.0
98.248.192.168,1.30.192.168,2019-04-24 02:14:18,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,38169474.0,0,0.0,0,0.0,1556036058025398.0,0,778018048097436.0,0.0,0.0,0.0,0,0.0,0.0
30.167.192.168,1.193.192.168,2019-04-24 02:14:18,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556036058399042.0,0,0.0,0,0.0,1556036058399042.0,0,1556036058399042.0,0.0,0.0,0.0,0,0.0,0.0
68.145.192.168,1.31.192.168,2019-04-24 02:14:18,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,8026839.0,0,0.0,0,0.0,1556036058012691.0,0,518678712273855.4,0.0,0.0,0.0,0,0.0,0.0
30.72.192.168,1.193.192.168,2019-04-24 02:14:19,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556036059962974.0,0,0.0,0,0.0,1556036059962974.0,0,1556036059962974.0,0.0,0.0,0.0,0,0.0,0.0
222.226.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,65976406.0,0,0.0,0,0.0,1556036060308172.0,0,778018063142289.0,0.0,0.0,0.0,0,0.0,0.0
68.203.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,104405609.0,0,0.0,0,0.0,1556036060695856.0,0,778018082550732.5,0.0,0.0,0.0,0,0.0,0.0
50.231.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,118747972.0,0,0.0,0,0.0,1556036060214708.0,0,778018089481340.0,0.0,0.0,0.0,0,0.0,0.0
254.207.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,93721685.0,0,0.0,0,0.0,1556036060226701.0,0,778018076974193.0,0.0,0.0,0.0,0,0.0,0.0
70.220.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,119120242.0,0,0.0,0,0.0,1556036060042541.0,0,778018089581391.5,0.0,0.0,0.0,0,0.0,0.0
26.244.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,33933593.0,0,0.0,0,0.0,1556036060980586.0,0,778018047457089.5,0.0,0.0,0.0,0,0.0,0.0
165.166.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,79678089.0,0,0.0,0,0.0,1556036060241918.0,0,778018069960003.5,0.0,0.0,0.0,0,0.0,0.0
113.71.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,113165557.0,0,0.0,0,0.0,1556036060228713.0,0,778018086697135.0,0.0,0.0,0.0,0,0.0,0.0
89.69.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,53827899.0,0,0.0,0,0.0,1556036060206854.0,0,778018057017376.5,0.0,0.0,0.0,0,0.0,0.0
201.139.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,113706272.0,0,0.0,0,0.0,1556036060240619.0,0,778018086973445.5,0.0,0.0,0.0,0,0.0,0.0
113.170.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,65283312.0,0,0.0,0,0.0,1556036060310420.0,0,778018062796866.0,0.0,0.0,0.0,0,0.0,0.0
178.107.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,98858162.0,0,0.0,0,0.0,1556036060042370.0,0,778018079450266.0,0.0,0.0,0.0,0,0.0,0.0
24.81.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,75270714.0,0,0.0,0,0.0,1556036060792358.0,0,778018068031536.0,0.0,0.0,0.0,0,0.0,0.0
22.35.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,94148281.0,0,0.0,0,0.0,1556036060221774.0,0,778018077185027.5,0.0,0.0,0.0,0,0.0,0.0
102.250.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,102173434.0,0,0.0,0,0.0,1556036060207052.0,0,778018081190243.0,0.0,0.0,0.0,0,0.0,0.0
86.20.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,74877789.0,0,0.0,0,0.0,1556036060082379.0,0,778018067480084.0,0.0,0.0,0.0,0,0.0,0.0
217.2.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,70855474.0,0,0.0,0,0.0,1556036060241916.0,0,778018065548695.0,0.0,0.0,0.0,0,0.0,0.0
84.197.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,43002063.0,0,0.0,0,0.0,1556036060239612.0,0,778018051620837.5,0.0,0.0,0.0,0,0.0,0.0
170.155.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,18123887.0,0,0.0,0,0.0,1556036060214594.0,0,518678712021659.4,0.0,0.0,0.0,0,0.0,0.0
45.125.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,106009320.0,0,0.0,0,0.0,1556036060042682.0,0,778018083026001.0,0.0,0.0,0.0,0,0.0,0.0
122.191.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,104474390.0,0,0.0,0,0.0,1556036060620451.0,0,778018082547420.5,0.0,0.0,0.0,0,0.0,0.0
88.196.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,114788995.0,0,0.0,0,0.0,1556036060206516.0,0,778018087497755.5,0.0,0.0,0.0,0,0.0,0.0
232.117.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,80373004.0,0,0.0,0,0.0,1556036060308126.0,0,778018070340565.0,0.0,0.0,0.0,0,0.0,0.0
246.194.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,39334294.0,0,0.0,0,0.0,1556036060042522.0,0,518678721098334.6,0.0,0.0,0.0,0,0.0,0.0
179.211.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,38920067.0,0,0.0,0,0.0,1556036060042544.0,0,518678719092274.0,0.0,0.0,0.0,0,0.0,0.0
114.190.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,23217997.0,0,0.0,0,0.0,1556036060227758.0,0,518678712473734.0,0.0,0.0,0.0,0,0.0,0.0
183.64.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,97435342.0,0,0.0,0,0.0,1556036060042667.0,0,778018078739004.5,0.0,0.0,0.0,0,0.0,0.0
137.120.192.168,1.31.192.168,2019-04-24 02:14:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,75674669.0,0,0.0,0,0.0,1556036060112706.0,0,778018067893687.5,0.0,0.0,0.0,0,0.0,0.0
100.41.192.168,1.31.192.168,2019-04-24 02:14:22,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,112159985.0,0,0.0,0,0.0,1556036062892876.0,0,778018087526430.5,0.0,0.0,0.0,0,0.0,0.0
70.34.192.168,1.31.192.168,2019-04-24 02:14:23,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,102864829.0,0,0.0,0,0.0,1556036063189122.0,0,778018083026975.5,0.0,0.0,0.0,0,0.0,0.0
26.71.192.168,1.31.192.168,2019-04-24 02:14:23,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,94030474.0,0,0.0,0,0.0,1556036063247553.0,0,778018078639013.5,0.0,0.0,0.0,0,0.0,0.0
125.205.192.168,1.31.192.168,2019-04-24 02:14:23,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,61250019.0,0,0.0,0,0.0,1556036063154908.0,0,778018062202463.5,0.0,0.0,0.0,0,0.0,0.0
240.17.192.168,1.31.192.168,2019-04-24 02:14:23,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,50580106.0,0,0.0,0,0.0,1556036063216314.0,0,778018056898210.0,0.0,0.0,0.0,0,0.0,0.0
29.210.192.168,1.193.192.168,2019-04-24 02:14:23,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556036063059281.0,0,0.0,0,0.0,1556036063059281.0,0,1556036063059281.0,0.0,0.0,0.0,0,0.0,0.0
144.47.192.168,1.31.192.168,2019-04-24 02:14:23,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,76386584.0,0,0.0,0,0.0,1556036063272104.0,0,778018069829344.0,0.0,0.0,0.0,0,0.0,0.0
242.105.192.168,1.31.192.168,2019-04-24 02:14:23,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,43455792.0,0,0.0,0,0.0,1556036063216308.0,0,778018053336050.0,0.0,0.0,0.0,0,0.0,0.0
196.43.192.168,1.31.192.168,2019-04-24 02:14:23,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,115224321.0,0,0.0,0,0.0,1556036063149767.0,0,778018089187044.0,0.0,0.0,0.0,0,0.0,0.0
106.125.192.168,1.31.192.168,2019-04-24 02:14:23,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,94125980.0,0,0.0,0,0.0,1556036063149764.0,0,778018078637872.0,0.0,0.0,0.0,0,0.0,0.0
126.43.192.168,1.31.192.168,2019-04-24 02:14:23,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,27156359.0,0,0.0,0,0.0,1556036063230069.0,0,518678722858811.4,0.0,0.0,0.0,0,0.0,0.0
124.174.192.168,1.31.192.168,2019-04-24 02:14:23,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,73645597.0,0,0.0,0,0.0,1556036063248832.0,0,778018068447214.5,0.0,0.0,0.0,0,0.0,0.0
138.236.192.168,1.31.192.168,2019-04-24 02:14:23,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,71325819.0,0,0.0,0,0.0,1556036063075594.0,0,778018067200706.5,0.0,0.0,0.0,0,0.0,0.0
3.246.192.168,1.31.192.168,2019-04-24 02:14:23,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,65579253.0,0,0.0,0,0.0,1556036063216306.0,0,778018064397779.5,0.0,0.0,0.0,0,0.0,0.0
69.197.192.168,1.31.192.168,2019-04-24 02:14:23,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,65648484.0,0,0.0,0,0.0,1556036063149686.0,0,778018064399085.0,0.0,0.0,0.0,0,0.0,0.0
201.247.192.168,1.31.192.168,2019-04-24 02:14:24,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,79643178.0,0,0.0,0,0.0,1556036064863281.0,0,778018072253229.5,0.0,0.0,0.0,0,0.0,0.0
40.35.192.168,1.31.192.168,2019-04-24 02:14:24,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,60736323.0,0,0.0,0,0.0,1556036064854854.0,0,778018062795588.5,0.0,0.0,0.0,0,0.0,0.0
118.135.192.168,1.31.192.168,2019-04-24 02:14:24,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,99024642.0,0,0.0,0,0.0,1556036064898521.0,0,778018081961581.5,0.0,0.0,0.0,0,0.0,0.0
182.148.192.168,1.32.192.168,2019-04-24 02:14:24,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,10085952.0,0,0.0,0,0.0,1556036064807508.0,0,778018037446730.0,0.0,0.0,0.0,0,0.0,0.0
4.85.192.168,1.30.192.168,2019-04-24 02:14:24,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,53795169.0,0,0.0,0,0.0,1556036064825126.0,0,778018059310147.5,0.0,0.0,0.0,0,0.0,0.0
197.59.192.168,1.31.192.168,2019-04-24 02:14:25,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,111448866.0,0,0.0,0,0.0,1556036065298023.0,0,778018088373444.5,0.0,0.0,0.0,0,0.0,0.0
221.195.192.168,1.31.192.168,2019-04-24 02:14:25,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,71380909.0,0,0.0,0,0.0,1556036065341260.0,0,778018068361084.5,0.0,0.0,0.0,0,0.0,0.0
110.110.192.168,1.31.192.168,2019-04-24 02:14:25,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,25584923.0,0,0.0,0,0.0,1556036065280730.0,0,778018045432826.5,0.0,0.0,0.0,0,0.0,0.0
237.243.192.168,1.31.192.168,2019-04-24 02:14:27,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,69807535.0,0,0.0,0,0.0,1556036067613992.0,0,778018068710763.5,0.0,0.0,0.0,0,0.0,0.0
234.91.192.168,1.31.192.168,2019-04-24 02:14:27,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,47781201.0,0,0.0,0,0.0,1556036067656619.0,0,778018057718910.0,0.0,0.0,0.0,0,0.0,0.0
239.253.192.168,1.31.192.168,2019-04-24 02:14:27,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,72908460.0,0,0.0,0,0.0,1556036067657479.0,0,778018070282969.5,0.0,0.0,0.0,0,0.0,0.0
110.83.192.168,1.30.192.168,2019-04-24 02:14:27,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,26042105.0,0,0.0,0,0.0,1556036067018740.0,0,778018046530422.5,0.0,0.0,0.0,0,0.0,0.0
182.157.192.168,1.32.192.168,2019-04-24 02:14:28,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556036068402598.0,0,0.0,0,0.0,1556036068402598.0,0,1556036068402598.0,0.0,0.0,0.0,0,0.0,0.0
186.189.192.168,1.31.192.168,2019-04-24 02:14:29,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,39482313.0,0,0.0,0,0.0,1556036069427227.0,0,778018054454770.0,0.0,0.0,0.0,0,0.0,0.0
183.52.192.168,1.1.192.168,2019-04-24 02:14:29,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,83916597.0,0,0.0,0,0.0,1556036069193462.0,0,778018076555029.5,0.0,0.0,0.0,0,0.0,0.0
11.233.192.168,1.31.192.168,2019-04-24 02:14:29,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,73965465.0,0,0.0,0,0.0,1556036069427242.0,0,778018071696353.5,0.0,0.0,0.0,0,0.0,0.0
183.25.192.168,1.1.192.168,2019-04-24 02:14:29,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,83897935.0,0,0.0,0,0.0,1556036069186729.0,0,778018076542332.0,0.0,0.0,0.0,0,0.0,0.0
254.242.192.168,1.31.192.168,2019-04-24 02:14:30,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,112726010.0,0,0.0,0,0.0,1556036070113846.0,0,778018091419928.0,0.0,0.0,0.0,0,0.0,0.0
99.231.192.168,1.31.192.168,2019-04-24 02:14:30,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,35062211.0,0,0.0,0,0.0,1556036070113968.0,0,778018052588089.5,0.0,0.0,0.0,0,0.0,0.0
117.102.192.168,1.31.192.168,2019-04-24 02:14:30,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,22026473.0,0,0.0,0,0.0,1556036070384142.0,0,778018046205307.5,0.0,0.0,0.0,0,0.0,0.0
29.7.192.168,1.193.192.168,2019-04-24 02:14:30,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556036070382826.0,0,0.0,0,0.0,1556036070382826.0,0,1556036070382826.0,0.0,0.0,0.0,0,0.0,0.0
252.8.192.168,1.31.192.168,2019-04-24 02:14:31,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,65769279.0,0,0.0,0,0.0,1556036071694779.0,0,778018068732029.0,0.0,0.0,0.0,0,0.0,0.0
141.134.192.168,1.31.192.168,2019-04-24 02:14:31,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,52036983.0,0,0.0,0,0.0,1556036071265851.0,0,778018061651417.0,0.0,0.0,0.0,0,0.0,0.0
38.188.192.168,1.31.192.168,2019-04-24 02:14:31,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,70993220.0,0,0.0,0,0.0,1556036071687962.0,0,778018071340591.0,0.0,0.0,0.0,0,0.0,0.0
167.34.192.168,1.31.192.168,2019-04-24 02:14:31,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,88908432.0,0,0.0,0,0.0,1556036071273478.0,0,778018080090955.0,0.0,0.0,0.0,0,0.0,0.0
108.204.192.168,1.31.192.168,2019-04-24 02:14:31,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,65819932.0,0,0.0,0,0.0,1556036071687139.0,0,778018068753535.5,0.0,0.0,0.0,0,0.0,0.0
212.43.192.168,1.31.192.168,2019-04-24 02:14:32,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,78238067.0,0,0.0,0,0.0,1556036072825759.0,0,778018075531913.0,0.0,0.0,0.0,0,0.0,0.0
28.193.192.168,1.193.192.168,2019-04-24 02:14:32,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556036072996581.0,0,0.0,0,0.0,1556036072996581.0,0,1556036072996581.0,0.0,0.0,0.0,0,0.0,0.0
16.170.192.168,1.31.192.168,2019-04-24 02:14:33,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,65988017.0,0,0.0,0,0.0,1556036073048733.0,0,778018069518375.0,0.0,0.0,0.0,0,0.0,0.0
100.46.192.168,1.31.192.168,2019-04-24 02:14:33,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,56754417.0,0,0.0,0,0.0,1556036073030368.0,0,778018064892392.5,0.0,0.0,0.0,0,0.0,0.0
111.18.192.168,1.31.192.168,2019-04-24 02:14:33,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,6898892.0,0,0.0,0,0.0,1556036073030331.0,0,518678716476998.0,0.0,0.0,0.0,0,0.0,0.0
3.14.192.168,1.31.192.168,2019-04-24 02:14:33,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,71231049.0,0,0.0,0,0.0,1556036073863794.0,0,778018072547421.5,0.0,0.0,0.0,0,0.0,0.0
13.165.192.168,1.31.192.168,2019-04-24 02:14:33,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,94890183.0,0,0.0,0,0.0,1556036073056294.0,0,778018083973238.5,0.0,0.0,0.0,0,0.0,0.0
17.251.192.168,1.31.192.168,2019-04-24 02:14:33,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,53058798.0,0,0.0,0,0.0,1556036073052587.0,0,778018063055692.5,0.0,0.0,0.0,0,0.0,0.0
244.113.192.168,1.31.192.168,2019-04-24 02:14:33,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,116541921.0,0,0.0,0,0.0,1556036073870311.0,0,778018095206116.0,0.0,0.0,0.0,0,0.0,0.0
25.139.192.168,1.31.192.168,2019-04-24 02:14:33,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,53255000.0,0,0.0,0,0.0,1556036073032510.0,0,778018063143755.0,0.0,0.0,0.0,0,0.0,0.0
